,Average1,Average5,TasksTotal,CpuUs,CpuSy,CpuId,MemBuff,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,species
2964,0.7932396784092196,1.061705265670059,2.188154938739151,0.27307327670183607,-0.5463596200391719,0.0364840198309345,-0.5958735697869226,-0.48493942322331157,-0.8463575159450196,0.28464008539681884,-0.1642438102769864,-0.7926868356698727,linpack
4513,1.0430301043378167,1.2409322060140449,2.188154938739151,0.2621181920627825,-0.4497652845160203,0.03231761407276323,-0.5328376410686847,-0.48493942322331157,-0.8463575159450196,0.2938801543324218,-0.1642438102769864,-0.7880252421191493,linpack
2870,1.0123540871185155,1.1040227376957223,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.5996394462083865,-0.48493942322331157,-0.8463575159450196,1.532049391703216,-0.1642438102769864,-0.7879494438500318,linpack
4562,1.0496035365990959,1.245910732134711,2.188154938739151,0.2913317511002587,-0.7878454588470511,0.03231761407276323,-0.5310834948012313,-0.48493942322331157,-0.8463575159450196,-0.459185463919218,-0.1642438102769864,-0.7943164984558981,linpack
3740,0.9531931967670054,1.1787006295057165,2.1744709489134264,0.2840283613408897,-0.7395482910854753,0.0364840198309345,-0.5625035772834586,-0.48493942322331157,-0.8463575159450196,0.12062886178986663,-0.1642438102769864,-0.7818855823206353,linpack
2771,1.0035895107701436,1.0766408440320578,2.188154938739151,0.21464615862688355,0.41958373519234476,0.01565199104007695,-0.6032507722979162,-0.48493942322331157,-0.8339920776686681,-0.034142292881482655,-0.1642438102769864,-0.7941270027831044,linpack
4416,1.036456672076538,1.230975153772712,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.5365571523905682,-0.48493942322331157,-0.8448118361604757,0.23381970625100268,-0.1642438102769864,-0.7911708702875236,linpack
4368,1.0408389602507238,1.228485890712379,2.1744709489134264,0.24751141254404438,-0.2565766134697169,0.0364840198309345,-0.5384066046960478,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.8109921176617384,linpack
4638,1.038647816163631,1.245910732134711,2.188154938739151,0.27672497158152054,-0.6912511233238995,0.0364840198309345,-0.5281315834612876,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.7898065014434095,linpack
2628,1.0035895107701436,0.9920058999807314,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.6084488151286371,-0.48493942322331157,-0.8463575159450196,0.23381970625100268,-0.1642438102769864,-0.7942407001867806,linpack
3850,1.0496035365990959,1.2135503123503801,2.1744709489134264,0.2840283613408897,-0.6912511233238995,0.02815120831459136,-0.5585136028806901,-0.48493942322331157,-0.8463575159450196,-0.7363875319873063,-0.1642438102769864,-0.7906402824037015,linpack
4566,1.0496035365990959,1.245910732134711,2.188154938739151,0.2694215818221515,-0.4980624522775961,0.03231761407276323,-0.5308800035308512,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.7998118729669136,linpack
2626,1.0035895107701436,0.9920058999807314,2.188154938739151,0.27307327670183607,-0.5946567878007478,0.03231761407276323,-0.6085827587496468,-0.48493942322331157,-0.8463575159450196,1.5366694261710176,-0.1642438102769864,-0.794051204513987,linpack
3225,0.8984145945896814,1.13389389441972,2.188154938739151,0.26576988694246706,-0.4980624522775961,0.0364840198309345,-0.5853177821158153,-0.48493942322331157,-0.8463575159450196,0.24305977518660563,-0.1642438102769864,-0.7931037261500188,linpack
2884,0.9444286204186337,1.09406568545439,2.188154938739151,0.2694215818221515,-0.4980624522775961,0.03231761407276323,-0.5990598824636332,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.7945438932632505,linpack
3977,1.0408389602507238,1.230975153772712,2.1744709489134264,0.20734276886751452,0.322989399669193,0.03231761407276323,-0.5537173909129981,-0.48493942322331157,-0.8463575159450196,-0.546966118807446,-0.1642438102769864,-0.7940133053794283,linpack
3645,0.9970160785088649,1.1737221033850502,2.1744709489134264,0.13065717639413932,1.3855270904238615,0.03231761407276323,-0.5660299006904244,-0.48493942322331157,-0.8463575159450196,1.7584310806254881,-0.1642438102769864,-0.7820371788588703,linpack
4231,0.9794869258121212,1.2060825231693808,2.188154938739151,0.27672497158152054,-0.6429539555623236,0.03231761407276323,-0.5441223911387484,-0.48493942322331157,-0.8463575159450196,0.23150968901710195,-0.1642438102769864,-0.7937859105720759,linpack
4476,1.0517946806861889,1.2384429429537118,2.188154938739151,0.2511631074237288,-0.2565766134697169,0.03231761407276323,-0.5341693497621846,-0.48493942322331157,-0.8324463978841242,-0.40836508477340183,-0.1642438102769864,-0.7894275100978222,linpack
4245,0.9904426462475857,1.2060825231693808,2.188154938739151,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.5430019012322254,-0.48493942322331157,-0.8463575159450196,-0.459185463919218,-0.1642438102769864,-0.7915119624985523,linpack
2882,0.937855188157355,1.091576422394057,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5991242784352725,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.7910192737492888,linpack
4363,1.0408389602507238,1.228485890712379,2.1744709489134264,0.24751141254404438,-0.2565766134697169,0.03231761407276323,-0.5385044865729395,-0.48493942322331157,-0.8463575159450196,0.3909008781562527,-0.1642438102769864,-0.7937480114375172,linpack
2571,0.929090611808983,0.9247957973517369,2.188154938739151,0.2694215818221515,-0.4980624522775961,0.0364840198309345,-0.6109113170841225,-0.48493942322331157,-0.8330260278033281,0.7974639113227822,-0.1642438102769864,-0.7924594408625204,linpack
4641,1.038647816163631,1.245910732134711,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.5280311257455303,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.7968178413367741,linpack
2534,0.7888573902350334,0.8650534839037416,2.188154938739151,0.2621181920627825,-0.40146811675444444,0.03231761407276323,-0.6125521264414908,-0.48493942322331157,-0.8463575159450196,0.37011072305114606,-0.1642438102769864,-0.7948470863397202,linpack
3578,1.038647816163631,1.1861684186867156,2.1744709489134264,-0.2965911245289507,1.1440412516159824,0.5364527108115157,-0.5685542227786834,-0.48493942322331157,-0.8463575159450196,-0.6462968598651776,-0.1642438102769864,-0.7603209747567192,linpack
3785,1.0013983666830506,1.1886576817470489,2.1744709489134264,0.2913317511002587,-0.836142626608627,0.03231761407276323,-0.5609091330256705,-0.48493942322331157,-0.8463575159450196,0.14603905136277473,-0.1642438102769864,-0.784993311354451,linpack
3103,1.0758972656442112,1.1687435772643837,2.188154938739151,0.19273598934877645,0.5161780707154965,0.03231761407276323,-0.5900573256284648,-0.48493942322331157,-0.8463575159450196,-0.38988494690219594,-0.1642438102769864,-0.7912466685566412,linpack
3646,0.9970160785088649,1.1737221033850502,2.1744709489134264,0.2694215818221515,-0.5463596200391719,0.0364840198309345,-0.5660299006904244,-0.48493942322331157,-0.8463575159450196,1.7584310806254881,-0.1642438102769864,-0.7694925653199314,linpack
4655,1.038647816163631,1.245910732134711,2.188154938739151,0.2511631074237288,-0.3048737812312928,0.03231761407276323,-0.527487623744895,-0.48493942322331157,-0.8463575159450196,-0.4499453949836151,-0.1642438102769864,-0.7937859105720759,linpack
3265,0.8414448483252646,1.1164690529973882,2.201838928564875,0.09048853271760957,1.8202016002780441,0.03231761407276323,-0.5837490962466829,-0.48493942322331157,-0.8463575159450196,-0.7363875319873063,-0.1642438102769864,-0.7912845676911998,linpack
3474,0.9488109085928196,1.1264261052387206,2.1744709489134264,0.010151245364549925,-0.20827944570814114,0.30313398835391137,-0.574780025316767,-0.48493942322331157,-0.8337988676956001,0.10445874115256149,-0.1642438102769864,-0.6891085009208695,linpack
2605,0.981678069899214,0.9646240063170666,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.6094636956416719,-0.48493942322331157,-0.8463575159450196,0.9245148591873227,-0.1642438102769864,-0.7918909538441395,linpack
4160,0.9860603580733999,1.2160395754107136,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5468115669144039,-0.48493942322331157,-0.8450050461335437,0.28926011986462036,-0.1642438102769864,-0.8017826279639675,linpack
4051,1.0517946806861889,1.243421469074378,2.188154938739151,0.27672497158152054,-0.6429539555623236,0.03231761407276323,-0.5509380607770477,-0.48493942322331157,-0.8463575159450196,0.15296910306447695,-0.1642438102769864,-0.7911708702875236,linpack
4618,1.0408389602507238,1.245910732134711,2.188154938739151,0.2694215818221515,-0.4980624522775961,0.03231761407276323,-0.5289713069314635,-0.48493942322331157,-0.8463575159450196,-0.3113443609495709,-0.1642438102769864,-0.7933311209573711,linpack
2696,0.8765031537187519,1.0144092675237295,2.188154938739151,0.20369107398782993,0.322989399669193,0.03231761407276323,-0.606081619211178,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.7932932218228125,linpack
4579,1.0452212484249097,1.245910732134711,2.188154938739151,0.23655632790499076,-0.5946567878007478,0.0781480774126496,-0.5304163525350485,-0.48493942322331157,-0.8301278782073083,0.9753352383331388,-0.1642438102769864,-0.7913224668257586,linpack
2773,1.0057806548572366,1.079130107092391,2.188154938739151,0.2584664971830979,-0.35317094899286866,0.03231761407276323,-0.6032507722979162,-0.48493942322331157,-0.8463575159450196,-0.3113443609495709,-0.1642438102769864,-0.8425241976146,linpack
3246,0.9444286204186337,1.1438509466610525,2.201838928564875,0.18543259958940728,0.6610695740002239,0.02815120831459136,-0.5844832103233705,-0.48493942322331157,-0.8328328178302602,-0.09189272372900105,-0.1642438102769864,-0.7921562477860506,linpack
3880,1.0693238333829325,1.223507364591713,2.1744709489134264,0.10509531223634763,1.6753100969933163,0.0364840198309345,-0.557375082102108,-0.48493942322331157,-0.8450050461335437,-0.8749885660213504,-0.1642438102769864,-0.791815155575022,linpack
4067,1.047412392512003,1.243421469074378,2.188154938739151,0.15256734567224656,1.0474469160928306,0.03231761407276323,-0.5503018285772517,-0.48493942322331157,-0.8442322062412717,0.25229984412220857,-0.1642438102769864,-0.7994328816213263,linpack
3063,1.0276920957281663,1.1388724205403864,2.188154938739151,-0.09574790614630153,-0.11168511018498949,0.4156269438245423,-0.5915925255923448,-0.48493942322331157,-0.8463575159450196,0.24305977518660563,-0.1642438102769864,-0.7904128875963491,linpack
3081,1.0430301043378167,1.1513187358420518,2.188154938739151,0.08683683783792498,1.86849876803962,0.03231761407276323,-0.5909846276200701,-0.48493942322331157,-0.8463575159450196,0.37011072305114606,-0.1642438102769864,-0.7936722131683998,linpack
2746,0.9794869258121212,1.056726739549393,2.188154938739151,0.27307327670183607,-0.5463596200391719,0.03231761407276323,-0.6041806501283871,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.7929142304772252,linpack
3423,0.9619577731153774,1.1363831574800531,2.188154938739151,0.1379605661535085,-0.11168511018498949,0.1489769753015654,-0.5772038896892686,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.7924594408625204,linpack
3303,0.9531931967670054,1.1388724205403864,2.188154938739151,0.06492666855981788,-0.4497652845160203,0.26146993077219627,-0.5822267754771309,-0.48493942322331157,-0.8463575159450196,1.2594673581029294,-0.1642438102769864,-0.7902233919235555,linpack
3577,1.038647816163631,1.1861684186867156,2.1744709489134264,0.04301649928171065,0.322989399669193,0.22397227894865246,-0.5686855905608275,-0.48493942322331157,-0.8463575159450196,0.23381970625100268,-0.1642438102769864,-0.746563588911901,linpack
3351,0.9619577731153774,1.1413616836007194,2.188154938739151,0.024758024883287995,-0.40146811675444444,0.30313398835391137,-0.5803876265271136,-0.48493942322331157,-0.8455846760527477,1.2132670134249146,-0.1642438102769864,-0.7924215417279618,linpack
4048,1.0539858247732816,1.243421469074378,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5510410943316705,-0.48493942322331157,-0.8463575159450196,-0.26052398180375475,-0.1642438102769864,-0.802692207193377,linpack
2761,0.9970160785088649,1.0691730548510583,2.1744709489134264,0.27307327670183607,-0.5463596200391719,0.03231761407276323,-0.6036448756443484,-0.48493942322331157,-0.8463575159450196,0.14603905136277473,-0.1642438102769864,-0.7924215417279618,linpack
2631,1.0408389602507238,1.0044522152823967,2.188154938739151,0.27307327670183607,-0.5946567878007478,0.03231761407276323,-0.60834835741288,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.7950744811470727,linpack
3042,1.0233098075539802,1.1314046313593866,2.188154938739151,0.024758024883287995,-0.40146811675444444,0.30313398835391137,-0.5923910356406715,-0.48493942322331157,-0.8463575159450196,0.2407497579527049,-0.1642438102769864,-0.7921183486514919,linpack
2917,0.9860603580733999,1.111490526876722,2.188154938739151,0.27307327670183607,-0.5946567878007478,0.0364840198309345,-0.5977693871919825,-0.48493942322331157,-0.8463575159450196,1.735330908286481,-0.1642438102769864,-0.792383642593403,linpack
4577,1.0452212484249097,1.245910732134711,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.0364840198309345,-0.5305116585730746,-0.48493942322331157,-0.8463575159450196,0.4625114124071755,-0.1642438102769864,-0.7955292707617774,linpack
4645,1.038647816163631,1.245910732134711,2.188154938739151,0.28768005622057413,-0.7395482910854753,0.0364840198309345,-0.5278327861528814,-0.48493942322331157,-0.8312871380457162,-0.7363875319873063,-0.1642438102769864,-0.7939754062448695,linpack
3821,1.0561769688603746,1.2085717862297138,2.1744709489134264,0.28768005622057413,-0.7395482910854753,0.03231761407276323,-0.5596546994981377,-0.48493942322331157,-0.8463575159450196,0.5202618432546939,3.8682488557962666,-0.7889727204831175,linpack
3972,1.0408389602507238,1.230975153772712,2.1744709489134264,0.23655632790499076,-0.06338794242341361,0.03231761407276323,-0.553915730505647,-0.48493942322331157,-0.8299346682342402,-0.459185463919218,-0.1642438102769864,-0.7888590230794413,linpack
3243,0.937855188157355,1.1413616836007194,2.201838928564875,0.15621904055193114,0.9508525805696788,0.03231761407276323,-0.5845810922002622,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.7871535620242985,linpack
3356,0.9729134935508424,1.1463402097213855,2.188154938739151,0.21099446374719907,0.2746922319076173,0.03231761407276323,-0.5801789835790024,-0.48493942322331157,-0.8463575159450196,0.6172825670785248,-0.1642438102769864,-0.8142893423683477,linpack
3592,0.9006057386767747,1.1513187358420518,2.1744709489134264,0.26576988694246706,-0.4497652845160203,0.03231761407276323,-0.5680545100387627,-0.48493942322331157,-0.8448118361604757,0.09521867221695854,-0.1642438102769864,-0.7553182889949671,linpack
3518,1.0408389602507238,1.1687435772643837,2.1744709489134264,0.20734276886751452,0.322989399669193,0.03231761407276323,-0.5710373314450932,-0.48493942322331157,-0.8463575159450196,1.4812290125574,-0.1642438102769864,-0.6609494439437347,linpack
4119,0.92689946772189,1.2085717862297138,2.188154938739151,0.14161226103319294,1.192338419377558,0.03231761407276323,-0.5483879803001329,-0.48493942322331157,-0.8463575159450196,-0.459185463919218,-0.1642438102769864,-0.7902612910581143,linpack
4040,1.0561769688603746,1.243421469074378,2.188154938739151,0.2329046330253062,-0.015090774661837728,0.03231761407276323,-0.5513398916400766,-0.48493942322331157,-0.8463575159450196,2.5138067161110285,-0.1642438102769864,-0.7949986828779552,linpack
2809,0.9137526031993322,1.059216002609726,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.6019319427987442,-0.48493942322331157,-0.8463575159450196,0.668102946224341,-0.1642438102769864,-0.7937859105720759,linpack
4529,1.0408389602507238,1.2409322060140449,2.188154938739151,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.5322014088688888,-0.48493942322331157,-0.8463575159450196,1.2409872202317234,-0.1642438102769864,-0.8046629621904308,linpack
3109,1.0715149774700254,1.1712328403247168,2.188154938739151,0.27307327670183607,-0.5463596200391719,0.03231761407276323,-0.5898564101969502,-0.48493942322331157,-0.8305142981534442,1.0746659793908704,-0.1642438102769864,-0.7912087694220824,linpack
3680,1.0167363752927014,1.1811898925660496,2.1744709489134264,0.15256734567224656,0.9991497483312549,0.03231761407276323,-0.564623492669823,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.7747226458890358,linpack
4586,1.0452212484249097,1.245910732134711,2.188154938739151,0.2548148023034134,-0.3048737812312928,0.03231761407276323,-0.5301845270371471,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.787646250773562,linpack
3789,1.0211186634668872,1.193636207867715,2.1744709489134264,0.2511631074237288,-0.3048737812312928,0.0364840198309345,-0.5608447370540313,-0.48493942322331157,-0.8332192377763962,-0.6855671528414902,-0.1642438102769864,-0.7853723027000383,linpack
4216,0.9619577731153774,1.2035932601090478,2.188154938739151,0.24020802278467523,-0.15998227794656525,0.03231761407276323,-0.5446607414616527,-0.48493942322331157,-0.8450050461335437,-0.3205844298851739,-0.1642438102769864,-0.7921941469206093,linpack
4276,1.0123540871185155,1.211061049290047,2.188154938739151,0.2584664971830979,-0.6429539555623236,0.05731604862179205,-0.5417294368326335,-0.48493942322331157,-0.8309007180995802,0.423241119430863,-0.1642438102769864,-0.7891622161559111,linpack
3639,0.992633790334679,1.1712328403247168,2.1744709489134264,0.09414022759729401,1.8202016002780441,0.03231761407276323,-0.5662256644442077,-0.48493942322331157,-0.8463575159450196,1.6198300465914441,-0.1642438102769864,-0.7647551735000904,linpack
2652,1.0408389602507238,1.0193877936443958,2.188154938739151,0.27307327670183607,-0.5463596200391719,0.03231761407276323,-0.6076915185021595,-0.48493942322331157,-0.8463575159450196,0.058258396474546774,-0.1642438102769864,-0.7953397750889838,linpack
3415,0.9466197645057267,1.1314046313593866,2.188154938739151,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.5775335970640617,-0.48493942322331157,-0.8463575159450196,0.9245148591873227,-0.1642438102769864,-0.7956429681654535,linpack
3201,0.8085776870188705,1.1214475791180543,2.188154938739151,0.1343088712738239,1.2889327549007097,0.03231761407276323,-0.5862940250458665,-0.48493942322331157,-0.8442322062412717,0.9822652900348411,-0.1642438102769864,-0.7913224668257586,linpack
3878,1.0715149774700254,1.223507364591713,2.1744709489134264,0.2694215818221515,-0.4980624522775961,0.03231761407276323,-0.557501298206521,-0.48493942322331157,-0.8463575159450196,-0.2651440162715562,-0.1642438102769864,-0.7901854927889967,linpack
3341,0.9466197645057267,1.1388724205403864,2.188154938739151,-0.011758923913557309,0.9508525805696788,0.22813868470682433,-0.5807843057124115,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.794051204513987,linpack
4450,1.036456672076538,1.233464416833045,2.188154938739151,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.5352022611472783,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.809097160933802,linpack
3585,0.8765031537187519,1.1488294727817185,2.1744709489134264,0.2694215818221515,-0.4980624522775961,0.03231761407276323,-0.5683558831860345,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.7526653495758562,linpack
3481,0.9794869258121212,1.1363831574800531,2.1744709489134264,0.2913317511002587,-0.7878454588470511,0.03231761407276323,-0.5739428776854566,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.6585617984665348,linpack
3777,0.9948249344217719,1.1861684186867156,2.1744709489134264,0.28768005622057413,-0.7395482910854753,0.0364840198309345,-0.56120020281748,-0.48493942322331157,-0.8448118361604757,-0.5977864979532621,-0.1642438102769864,-0.8039807777683737,linpack
3126,1.0649415452087467,1.1737221033850502,2.188154938739151,0.26576988694246706,-0.4497652845160203,0.03231761407276323,-0.5892433605469445,-0.48493942322331157,-0.8357309674262801,0.5133317915529917,-0.1642438102769864,-0.7942407001867806,linpack
3999,1.038647816163631,1.233464416833045,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5529910043529072,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.7951881785507489,linpack
3245,0.9444286204186337,1.1438509466610525,2.201838928564875,0.27672497158152054,-0.5946567878007478,0.0364840198309345,-0.5844832103233705,-0.48493942322331157,-0.8442322062412717,-0.546966118807446,-0.1642438102769864,-0.7926868356698727,linpack
2764,0.9992072225959577,1.0741515809717248,2.188154938739151,-0.040972482951033576,-0.06338794242341361,0.35313085745196965,-0.6035444179285913,-0.48493942322331157,-0.8450050461335437,0.9245148591873227,-0.1642438102769864,-0.7926868356698727,linpack
4720,1.0430301043378167,1.2483999951950442,2.1744709489134264,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5251564895715538,-0.48493942322331157,-0.8463575159450196,-0.8749885660213504,-0.1642438102769864,-0.7943922967250155,linpack
4702,1.047412392512003,1.2483999951950442,2.1744709489134264,0.27672497158152054,-0.5946567878007478,0.0364840198309345,-0.5257721150604252,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.7883284351956191,linpack
2889,0.9531931967670054,1.096554948514723,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.5988615428709843,-0.48493942322331157,-0.8463575159450196,0.10445874115256149,-0.1642438102769864,-0.7912466685566412,linpack
3082,1.0430301043378167,1.1513187358420518,2.188154938739151,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5908867457431785,-0.48493942322331157,-0.8337988676956001,-0.459185463919218,-0.1642438102769864,-0.7945817923978092,linpack
4735,1.0408389602507238,1.2483999951950442,2.1744709489134264,0.27672497158152054,-0.5463596200391719,0.03231761407276323,-0.5246516251539021,-0.48493942322331157,-0.8463575159450196,0.9776452555670395,-0.1642438102769864,-0.787646250773562,linpack
3507,1.0211186634668872,1.1612757880833844,2.1744709489134264,0.2803766664612051,-0.6429539555623236,0.03231761407276323,-0.5715576508959384,-0.48493942322331157,-0.8463575159450196,-0.8749885660213504,-0.1642438102769864,-0.660911544809176,linpack
4578,1.0452212484249097,1.245910732134711,2.188154938739151,0.2511631074237288,-0.2565766134697169,0.03231761407276323,-0.5305116585730746,-0.48493942322331157,-0.8463575159450196,0.23381970625100268,-0.1642438102769864,-0.7859028905838605,linpack
3756,0.9772957817250282,1.1836791556263826,2.1744709489134264,0.2840283613408897,-0.7395482910854753,0.03231761407276323,-0.561913710183243,-0.48493942322331157,-0.8448118361604757,-0.24666387840035034,-0.1642438102769864,-0.7810518013603434,linpack
3490,1.0057806548572366,1.1488294727817185,2.1744709489134264,0.11239870199571667,1.578715761470165,0.03231761407276323,-0.5728713287173793,-0.48493942322331157,-0.8463575159450196,-0.3136543781834717,-0.1642438102769864,-0.6574627235643318,linpack
2608,0.9860603580733999,0.9696025324377332,2.188154938739151,0.2621181920627825,-0.40146811675444444,0.03231761407276323,-0.6093992996700327,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.7924594408625204,linpack
3548,1.038647816163631,1.1787006295057165,2.1744709489134264,0.27672497158152054,-0.6912511233238995,0.0364840198309345,-0.5697571395289047,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.6810738843944192,linpack
2948,0.8918411623284027,1.0890871593337232,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.5965587429251644,-0.48493942322331157,-0.8463575159450196,0.38166080922064977,-0.1642438102769864,-0.7921941469206093,linpack
4483,1.0496035365990959,1.2384429429537118,2.188154938739151,0.2694215818221515,-0.5463596200391719,0.03231761407276323,-0.5340019202359225,-0.48493942322331157,-0.8463575159450196,0.6865830840955469,-0.1642438102769864,-0.7904886858654666,linpack
4384,1.038647816163631,1.230975153772712,2.1744709489134264,0.21829785350656813,-0.4980624522775961,0.09064729468716401,-0.5376647631027636,-0.48493942322331157,-0.8463575159450196,-0.459185463919218,-0.1642438102769864,-0.787229360293416,linpack
3233,0.9203260354606113,1.1363831574800531,2.201838928564875,0.10509531223634763,1.6753100969933163,0.03231761407276323,-0.5850241364851403,-0.48493942322331157,-0.8463575159450196,0.6981331702650505,-0.1642438102769864,-0.7924594408625204,linpack
3391,0.8896500182413097,1.1189583160577212,2.188154938739151,0.27307327670183607,-0.5463596200391719,0.0364840198309345,-0.5785639326102898,-0.48493942322331157,-0.8463575159450196,-0.8749885660213504,-0.1642438102769864,-0.792800533073549,linpack
2797,0.8896500182413097,1.0542374764890599,2.188154938739151,0.2694215818221515,-0.4980624522775961,0.0364840198309345,-0.6023337736617731,-0.48493942322331157,-0.8463575159450196,0.14603905136277473,-0.1642438102769864,-0.7931795244191363,linpack
4534,1.0583681129474676,1.245910732134711,2.188154938739151,0.2511631074237288,-0.2565766134697169,0.03231761407276323,-0.5321009511531315,-0.48493942322331157,-0.8463575159450196,0.4555813607054733,-0.1642438102769864,-0.7892759135595873,linpack
4398,1.038647816163631,1.230975153772712,2.1744709489134264,0.22925293814562173,-0.015090774661837728,0.03231761407276323,-0.5371624745239774,-0.48493942322331157,-0.8330260278033281,0.16913922370178208,-0.1642438102769864,-0.7924215417279618,linpack
2840,0.9685312053766562,1.0816193701527241,2.188154938739151,0.14161226103319294,1.1440412516159824,0.03231761407276323,-0.6007599361149096,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.7929142304772252,linpack
4670,1.0539858247732816,1.2508892582553772,2.188154938739151,0.24020802278467523,-0.11168511018498949,0.03231761407276323,-0.5269801834883776,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.789465409232381,linpack
4421,1.036456672076538,1.233464416833045,2.188154938739151,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.536325326892667,-0.48493942322331157,-0.8450050461335437,-0.18198339585112974,-0.1642438102769864,-0.7888590230794413,linpack
4345,1.0430301043378167,1.225996627652046,2.1744709489134264,0.22925293814562173,-0.15998227794656525,0.04898323710544891,-0.5391767805168534,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.7947333889360441,linpack
4752,1.0408389602507238,1.2483999951950442,2.1744709489134264,0.27672497158152054,-0.5946567878007478,0.02815120831459136,-0.52392008691608,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.7944301958595743,linpack
3500,1.0167363752927014,1.1562972619627183,2.1744709489134264,0.20734276886751452,0.322989399669193,0.03231761407276323,-0.5719491784035051,-0.48493942322331157,-0.8463575159450196,0.32391037837313136,-0.1642438102769864,-0.6783451467061908,linpack
3665,1.0101629430314227,1.1787006295057165,2.1744709489134264,-0.12496146518377779,2.1582817746090743,0.25313711925585314,-0.5652442698364254,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.7771860896353531,linpack
3713,1.0430301043378167,1.193636207867715,2.1744709489134264,0.2840283613408897,-0.6912511233238995,0.03231761407276323,-0.5634566376637196,-0.48493942322331157,-0.8463575159450196,1.2040269444893117,-0.1642438102769864,-0.7749500406963882,linpack
4668,1.0561769688603746,1.2508892582553772,2.188154938739151,0.26576988694246706,-0.4497652845160203,0.03231761407276323,-0.5269801834883776,-0.48493942322331157,-0.8444254162143398,0.19454941327469016,-0.1642438102769864,-0.7881010403882667,linpack
4580,1.0452212484249097,1.245910732134711,2.188154938739151,0.2621181920627825,-0.4497652845160203,0.0364840198309345,-0.5304163525350485,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.7914361642294347,linpack
3018,1.0123540871185155,1.1164690529973882,2.188154938739151,0.27672497158152054,-0.5946567878007478,0.03231761407276323,-0.593508949708329,-0.48493942322331157,-0.8463575159450196,0.11369881008816443,-0.1642438102769864,-0.7915877607676697,linpack
